[310, 107, 6];0
[285, 113, 2];0
[260, 115, -2];0
[235, 113, -6];0
[210, 107, -10];0
[185, 97, -14];0
[160, 83, -18];1
[135, 98, 11];0
[110, 109, 7];0
[85, 116, 3];0
[60, 119, -1];0
[35, 118, -5];0
[10, 113, -9];0
[-15, 104, -13];0
[-40, 91, -17];0
[-65, 74, -21];0
[-90, 53, -25];1
[-115, 70, 13];0
[460, 88, 9];0
[435, 97, 5];0
[410, 102, 1];0
[385, 103, -3];0
[360, 100, -7];0
[335, 93, -11];0
[310, 82, -15];0
[285, 67, -19];0
[260, 48, -23];1
[235, 69, 17];0
[210, 86, 13];0
[185, 99, 9];0
[160, 108, 5];0
[135, 113, 1];0
[110, 114, -3];0
[85, 111, -7];0
[60, 104, -11];0
[35, 93, -15];0
[10, 78, -19];0
[-15, 59, -23];1
[-40, 72, 9];0
[-65, 81, 5];0
[-90, 86, 1];0
[-115, 87, -3];0
[460, 137, -7];0
[435, 130, -11];0
[410, 119, -15];1
[385, 126, 3];0
[360, 129, -1];0
[335, 128, -5];0
[310, 123, -9];0
[285, 114, -13];0
[260, 101, -17];0
[235, 84, -21];0
[210, 63, -25];1
[185, 75, 8];0
[160, 83, 4];0
[135, 87, 0];0
[110, 87, -4];0
[85, 83, -8];1
[60, 99, 12];0
[35, 111, 8];0
[10, 119, 4];0
[-15, 123, 0];0
[-40, 123, -4];0
[-65, 119, -8];0
[-90, 111, -12];0
[-115, 99, -16];0
[460, 23, -20];0
[435, 3, -24];1
[410, 13, 6];0
[385, 19, 2];0
[360, 21, -2];0
[335, 19, -6];1
[310, 32, 9];0
[285, 41, 5];1
[260, 60, 15];0
[235, 75, 11];0
[210, 86, 7];0
[185, 93, 3];0
[160, 96, -1];0
[135, 95, -5];0
[110, 90, -9];0
[85, 81, -13];0
[60, 68, -17];0
[35, 51, -21];1
[10, 64, 9];0
[-15, 73, 5];0
[-40, 78, 1];0
[-65, 79, -3];0
[-90, 76, -7];0
[-115, 69, -11];0
[460, 47, -15];0
[435, 32, -19];1
[410, 49, 13];0
[385, 62, 9];0
[360, 71, 5];0
[335, 76, 1];0
[310, 77, -3];0
[285, 74, -7];0
[260, 67, -11];0
[235, 56, -15];1
[210, 71, 11];0
[185, 82, 7];0
[160, 89, 3];0
[135, 92, -1];0
[110, 91, -5];0
[85, 86, -9];0
[60, 77, -13];0
[35, 64, -17];0
[10, 47, -21];1
[-15, 65, 14];0
[-40, 79, 10];0
[-65, 89, 6];0
[-90, 95, 2];0
[-115, 97, -2];0
[460, 70, -6];0
[435, 64, -10];0
[410, 54, -14];0
[385, 40, -18];1
[360, 50, 6];0
[335, 56, 2];0
[310, 58, -2];0
[285, 56, -6];0
[260, 50, -10];0
[235, 40, -14];1
[210, 53, 9];0
[185, 62, 5];0
[160, 67, 1];0
[135, 68, -3];0
[110, 65, -7];0
[85, 58, -11];1
[60, 69, 7];0
[35, 76, 3];0
[10, 79, -1];0
[-15, 78, -5];0
[-40, 73, -9];0
[-65, 64, -13];0
[-90, 51, -17];0
[-115, 34, -21];0
[460, 101, -25];0
[435, 76, -29];0
[410, 47, -33];1
[385, 62, 11];0
[360, 73, 7];0
[335, 80, 3];0
[310, 83, -1];0
[285, 82, -5];0
[260, 77, -9];0
[235, 68, -13];1
[210, 86, 14];0
[185, 100, 10];0
[160, 110, 6];0
[135, 116, 2];0
[110, 118, -2];0
[85, 116, -6];0
[60, 110, -10];0
[35, 100, -14];0
[10, 86, -18];1
[-15, 107, 17];0
[-40, 124, 13];0
[-65, 137, 9];0
[-90, 146, 5];0
[-115, 151, 1];0
[460, 97, -3];0
[435, 94, -7];0
[410, 87, -11];0
[385, 76, -15];0
[360, 61, -19];0
[335, 42, -23];1
[310, 57, 11];0
[285, 68, 7];0
[260, 75, 3];0
[235, 78, -1];0
[210, 77, -5];0
[185, 72, -9];0
[160, 63, -13];0
[135, 50, -17];0
[110, 33, -21];0
[85, 12, -25];1
[60, 26, 10];0
[35, 36, 6];0
[10, 42, 2];0
[-15, 44, -2];0
[-40, 42, -6];0
[-65, 36, -10];1
[-90, 62, 22];0
[-115, 84, 18];0
[460, 85, 14];0
[435, 99, 10];0
[410, 109, 6];0
[385, 115, 2];0
[360, 117, -2];0
[335, 115, -6];0
[310, 109, -10];0
[285, 99, -14];0
[260, 85, -18];0
[235, 67, -22];1
[210, 81, 10];0
[185, 91, 6];0
[160, 97, 2];0
[135, 99, -2];0
[110, 97, -6];0
[85, 91, -10];0
[60, 81, -14];0
[35, 67, -18];1
[10, 80, 9];0
[-15, 89, 5];0
[-40, 94, 1];0
[-65, 95, -3];0
[-90, 92, -7];0
[-115, 85, -11];0
[460, 51, -15];0
[435, 36, -19];0
[410, 17, -23];1
[385, 38, 17];0
[360, 55, 13];0
[335, 68, 9];0
[310, 77, 5];0
[285, 82, 1];0
[260, 83, -3];0
[235, 80, -7];0
[210, 73, -11];0
[185, 62, -15];0
[160, 47, -19];1
[135, 63, 12];0
[110, 75, 8];0
[85, 83, 4];0
[60, 87, 0];0
[35, 87, -4];0
[10, 83, -8];0
[-15, 75, -12];0
[-40, 63, -16];0
[-65, 47, -20];1
[-90, 65, 14];0
[-115, 79, 10];0
[460, 189, 6];0
[435, 195, 2];0
[410, 197, -2];0
[385, 195, -6];0
[360, 189, -10];0
[335, 179, -14];0
[310, 165, -18];0
[285, 147, -22];0
[260, 125, -26];0
[235, 99, -30];0
[210, 69, -34];1
[185, 80, 7];0
[160, 87, 3];0
[135, 90, -1];0
[110, 89, -5];0
[85, 84, -9];0
[60, 75, -13];1
[35, 96, 17];0
[10, 113, 13];0
[-15, 126, 9];0
[-40, 135, 5];0
[-65, 140, 1];0
[-90, 141, -3];0
[-115, 138, -7];0
[460, 34, -11];0
[435, 23, -15];0
[410, 8, -19];1
[385, 19, 7];0
[360, 26, 3];0
[335, 29, -1];0
[310, 28, -5];0
[285, 23, -9];1
[260, 34, 7];0
[235, 41, 3];0
[210, 44, -1];0
[185, 43, -5];0
[160, 38, -9];1
[135, 50, 8];0
[110, 58, 4];0
[85, 62, 0];0
[60, 62, -4];0
[35, 58, -8];0
[10, 50, -12];0
[-15, 38, -16];0
[-40, 22, -20];0
[-65, 2, -24];1
[-90, 22, 16];0
[-115, 38, 12];0
[460, 30, 8];0
[435, 38, 4];0
[410, 42, 0];0
[385, 42, -4];0
[360, 38, -8];0
[335, 30, -12];1
[310, 53, 19];0
[285, 72, 15];0
[260, 87, 11];0
[235, 98, 7];0
[210, 105, 3];0
[185, 108, -1];0
[160, 107, -5];0
[135, 102, -9];0
[110, 93, -13];0
[85, 80, -17];0
[60, 63, -21];0
[35, 42, -25];1
[10, 60, 14];0
[-15, 74, 10];0
[-40, 84, 6];0
[-65, 90, 2];0
[-90, 92, -2];0
[-115, 90, -6];0
[460, 88, -10];0
[435, 78, -14];0
[410, 64, -18];0
[385, 46, -22];1
[360, 58, 8];0
[335, 66, 4];0
[310, 70, 0];0
[285, 70, -4];0
[260, 66, -8];0
[235, 58, -12];0
[210, 46, -16];1
[185, 57, 7];0
[160, 64, 3];0
[135, 67, -1];0
[110, 66, -5];0
[85, 61, -9];0
[60, 52, -13];0
[35, 39, -17];0
[10, 22, -21];1
[-15, 42, 16];0
[-40, 58, 12];0
[-65, 70, 8];0
[-90, 78, 4];0
[-115, 82, 0];0
[460, 177, -4];0
[435, 173, -8];0
[410, 165, -12];0
[385, 153, -16];0
[360, 137, -20];0
[335, 117, -24];0
[310, 93, -28];0
[285, 65, -32];1
[260, 73, 4];0
[235, 77, 0];0
[210, 77, -4];0
[185, 73, -8];0
[160, 65, -12];1
[135, 80, 11];0
[110, 91, 7];0
[85, 98, 3];0
[60, 101, -1];0
[35, 100, -5];0
[10, 95, -9];0
[-15, 86, -13];1
[-40, 95, 5];0
[-65, 100, 1];0
[-90, 101, -3];0
[-115, 98, -7];0
[460, 107, -11];0
[435, 96, -15];1
[410, 117, 17];0
[385, 134, 13];0
[360, 147, 9];0
[335, 156, 5];0
[310, 161, 1];0
[285, 162, -3];0
[260, 159, -7];0
[235, 152, -11];0
[210, 141, -15];0
[185, 126, -19];0
[160, 107, -23];0
[135, 84, -27];0
[110, 57, -31];1
[85, 65, 4];0
[60, 69, 0];0
[35, 69, -4];0
[10, 65, -8];0
[-15, 57, -12];1
[-40, 74, 13];0
[-65, 87, 9];0
[-90, 96, 5];0
[-115, 101, 1];0
[460, 106, -3];0
[435, 103, -7];0
[410, 96, -11];0
[385, 85, -15];1
[360, 98, 9];0
[335, 107, 5];0
[310, 112, 1];0
[285, 113, -3];0
[260, 110, -7];0
[235, 103, -11];0
[210, 92, -15];0
[185, 77, -19];0
[160, 58, -23];1
[135, 74, 12];0
[110, 86, 8];0
[85, 94, 4];0
[60, 98, 0];0
[35, 98, -4];0
[10, 94, -8];0
[-15, 86, -12];1
[-40, 105, 15];0
[-65, 120, 11];0
[-90, 131, 7];0
[-115, 138, 3];0
[460, 130, -1];0
[435, 129, -5];0
[410, 124, -9];0
[385, 115, -13];0
[360, 102, -17];0
[335, 85, -21];0
[310, 64, -25];1
[285, 87, 19];0
[260, 106, 15];0
[235, 121, 11];0
[210, 132, 7];0
[185, 139, 3];0
[160, 142, -1];0
[135, 141, -5];0
[110, 136, -9];0
[85, 127, -13];0
[60, 114, -17];0
[35, 97, -21];0
[10, 76, -25];1
[-15, 93, 13];0
[-40, 106, 9];0
[-65, 115, 5];0
[-90, 120, 1];0
[-115, 121, -3];0
[460, 71, -7];0
[435, 64, -11];0
[410, 53, -15];0
[385, 38, -19];1
[360, 56, 14];0
[335, 70, 10];0
[310, 80, 6];0
[285, 86, 2];0
[260, 88, -2];0
[235, 86, -6];0
[210, 80, -10];0
[185, 70, -14];0
[160, 56, -18];1
[135, 66, 6];0
[110, 72, 2];0
[85, 74, -2];0
[60, 72, -6];0
[35, 66, -10];0
[10, 56, -14];1
[-15, 71, 11];0
[-40, 82, 7];0
[-65, 89, 3];0
[-90, 92, -1];0
[-115, 91, -5];0
[460, 145, -9];0
[435, 136, -13];0
[410, 123, -17];0
[385, 106, -21];0
[360, 85, -25];0
[335, 60, -29];1
[310, 72, 8];0
[285, 80, 4];0
[260, 84, 0];0
[235, 84, -4];0
[210, 80, -8];0
[185, 72, -12];1
[160, 88, 12];0
[135, 100, 8];0
[110, 108, 4];0
[85, 112, 0];0
[60, 112, -4];0
[35, 108, -8];0
[10, 100, -12];1
[-15, 122, 18];0
[-40, 140, 14];0
[-65, 154, 10];0
[-90, 164, 6];0
[-115, 170, 2];0
[460, 108, -2];0
[435, 106, -6];0
[410, 100, -10];0
[385, 90, -14];0
[360, 76, -18];1
[335, 90, 10];0
[310, 100, 6];0
[285, 106, 2];0
[260, 108, -2];0
[235, 106, -6];0
[210, 100, -10];0
[185, 90, -14];0
[160, 76, -18];1
[135, 93, 13];0
[110, 106, 9];0
[85, 115, 5];0
[60, 120, 1];0
[35, 121, -3];0
[10, 118, -7];0
[-15, 111, -11];0
[-40, 100, -15];0
[-65, 85, -19];0
[-90, 66, -23];0
[-115, 43, -27];1
[460, 21, 15];0
[435, 36, 11];0
[410, 47, 7];0
[385, 54, 3];0
[360, 57, -1];0
[335, 56, -5];0
[310, 51, -9];0
[285, 42, -13];1
[260, 56, 10];0
[235, 66, 6];0
[210, 72, 2];0
[185, 74, -2];0
[160, 72, -6];1
[135, 84, 8];0
[110, 92, 4];0
[85, 96, 0];0
[60, 96, -4];0
[35, 92, -8];0
[10, 84, -12];0
[-15, 72, -16];0
[-40, 56, -20];0
[-65, 36, -24];0
[-90, 12, -28];1
[-115, 30, 14];0
[460, 152, 10];0
[435, 162, 6];0
[410, 168, 2];0
[385, 170, -2];0
[360, 168, -6];0
[335, 162, -10];0
[310, 152, -14];0
[285, 138, -18];0
[260, 120, -22];0
[235, 98, -26];0
[210, 72, -30];0
[185, 42, -34];1
[160, 60, 14];0
[135, 74, 10];0
[110, 84, 6];0
[85, 90, 2];0
[60, 92, -2];0
[35, 90, -6];0
[10, 84, -10];1
[-15, 94, 6];0
[-40, 100, 2];0
[-65, 102, -2];0
[-90, 100, -6];0
[-115, 94, -10];0
[460, 66, -14];1
[435, 75, 5];0
[410, 80, 1];0
[385, 81, -3];0
[360, 78, -7];0
[335, 71, -11];0
[310, 60, -15];0
[285, 45, -19];1
[260, 62, 13];0
[235, 75, 9];0
[210, 84, 5];0
[185, 89, 1];0
[160, 90, -3];0
[135, 87, -7];0
[110, 80, -11];0
[85, 69, -15];1
[60, 83, 10];0
[35, 93, 6];0
[10, 99, 2];0
[-15, 101, -2];0
[-40, 99, -6];0
[-65, 93, -10];0
[-90, 83, -14];0
[-115, 69, -18];0
[460, 53, -22];1
[435, 64, 7];0
[410, 71, 3];0
[385, 74, -1];0
[360, 73, -5];0
[335, 68, -9];0
[310, 59, -13];0
[285, 46, -17];1
[260, 58, 8];0
[235, 66, 4];0
[210, 70, 0];0
[185, 70, -4];0
[160, 66, -8];0
[135, 58, -12];0
[110, 46, -16];1
[85, 56, 6];0
[60, 62, 2];0
[35, 64, -2];0
[10, 62, -6];0
[-15, 56, -10];1
[-40, 72, 12];0
[-65, 84, 8];0
[-90, 92, 4];0
[-115, 96, 0];0
[460, 31, -4];0
[435, 27, -8];0
[410, 19, -12];0
[385, 7, -16];1
[360, 19, 8];0
[335, 27, 4];0
[310, 31, 0];0
[285, 31, -4];0
[260, 27, -8];1
[235, 41, 10];0
[210, 51, 6];0
[185, 57, 2];0
[160, 59, -2];0
[135, 57, -6];0
[110, 51, -10];1
[85, 63, 8];0
[60, 71, 4];0
[35, 75, 0];0
[10, 75, -4];0
[-15, 71, -8];0
[-40, 63, -12];0
[-65, 51, -16];0
[-90, 35, -20];0
[-115, 15, -24];1
[460, 108, 10];0
[435, 118, 6];0
[410, 124, 2];0
[385, 126, -2];0
[360, 124, -6];0
[335, 118, -10];0
[310, 108, -14];0
[285, 94, -18];0
[260, 76, -22];0
[235, 54, -26];1
[210, 66, 8];0
[185, 74, 4];0
[160, 78, 0];0
[135, 78, -4];0
[110, 74, -8];0
[85, 66, -12];1
[60, 88, 18];0
[35, 106, 14];0
[10, 120, 10];0
[-15, 130, 6];0
[-40, 136, 2];0
[-65, 138, -2];0
[-90, 136, -6];0
[-115, 130, -10];0
[460, 26, -14];0
[435, 12, -18];0
[410, -6, -22];1
[385, 10, 12];0
[360, 22, 8];0
[335, 30, 4];0
[310, 34, 0];1
[285, 49, 11];0
[260, 60, 7];0
[235, 67, 3];0
[210, 70, -1];0
[185, 69, -5];0
[160, 64, -9];0
[135, 55, -13];0
[110, 42, -17];1
[85, 61, 15];0
[60, 76, 11];0
[35, 87, 7];0
[10, 94, 3];0
[-15, 97, -1];0
[-40, 96, -5];0
[-65, 91, -9];0
[-90, 82, -13];0
[-115, 69, -17];0
[460, 83, -21];0
[435, 62, -25];0
[410, 37, -29];1
[385, 59, 18];0
[360, 77, 14];0
[335, 91, 10];0
[310, 101, 6];0
[285, 107, 2];0
[260, 109, -2];0
[235, 107, -6];0
[210, 101, -10];0
[185, 91, -14];0
[160, 77, -18];1
[135, 88, 7];0
[110, 95, 3];0
[85, 98, -1];0
[60, 97, -5];0
[35, 92, -9];0
[10, 83, -13];0
[-15, 70, -17];0
[-40, 53, -21];1
[-65, 62, 5];0
[-90, 67, 1];0
[-115, 68, -3];0
[460, 73, -7];0
[435, 66, -11];0
[410, 55, -15];0
[385, 40, -19];1
[360, 52, 8];0
[335, 60, 4];0
[310, 64, 0];0
[285, 64, -4];0
[260, 60, -8];0
[235, 52, -12];1
[210, 64, 8];0
[185, 72, 4];0
[160, 76, 0];0
[135, 76, -4];0
[110, 72, -8];0
[85, 64, -12];0
[60, 52, -16];1
[35, 62, 6];0
[10, 68, 2];0
[-15, 70, -2];0
[-40, 68, -6];0
[-65, 62, -10];0
[-90, 52, -14];0
[-115, 38, -18];1
[460, 24, 14];0
[435, 38, 10];0
[410, 48, 6];0
[385, 54, 2];0
[360, 56, -2];0
[335, 54, -6];0
[310, 48, -10];0
[285, 38, -14];1
[260, 53, 11];0
[235, 64, 7];0
[210, 71, 3];0
[185, 74, -1];0
[160, 73, -5];0
[135, 68, -9];0
[110, 59, -13];0
[85, 46, -17];1
[60, 59, 9];0
[35, 68, 5];0
[10, 73, 1];0
[-15, 74, -3];0
[-40, 71, -7];0
[-65, 64, -11];0
[-90, 53, -15];1
[-115, 70, 13];0
[485, 61, 9];0
[460, 70, 5];0
[435, 75, 1];0
[410, 76, -3];0
[385, 73, -7];0
[360, 66, -11];0
[335, 55, -15];0
[310, 40, -19];1
[285, 56, 12];0
[260, 68, 8];0
[235, 76, 4];0
[210, 80, 0];0
[185, 80, -4];0
[160, 76, -8];0
[135, 68, -12];0
[110, 56, -16];1
[85, 67, 7];0
[60, 74, 3];0
[35, 77, -1];0
[10, 76, -5];0
[-15, 71, -9];0
[-40, 62, -13];0
[-65, 49, -17];0
[-90, 32, -21];0
[-115, 11, -25];1
[460, 121, 9];0
[435, 130, 5];0
[410, 135, 1];0
[385, 136, -3];0
[360, 133, -7];0
[335, 126, -11];0
[310, 115, -15];0
[285, 100, -19];0
[260, 81, -23];0
[235, 58, -27];1
[210, 74, 12];0
[185, 86, 8];0
[160, 94, 4];0
[135, 98, 0];0
[110, 98, -4];0
[85, 94, -8];0
[60, 86, -12];0
[35, 74, -16];1
[10, 89, 11];0
[-15, 100, 7];0
[-40, 107, 3];0
[-65, 110, -1];0
[-90, 109, -5];0
[-115, 104, -9];0
[460, 8, -13];0
[435, -5, -17];0
[410, -22, -21];1
[385, -2, 16];0
[360, 14, 12];0
[335, 26, 8];1
[310, 41, 11];0
[285, 52, 7];0
[260, 59, 3];0
[235, 62, -1];0
[210, 61, -5];0
[185, 56, -9];1
[160, 67, 7];0
[135, 74, 3];0
[110, 77, -1];0
[85, 76, -5];0
[60, 71, -9];0
[35, 62, -13];0
[10, 49, -17];0
[-15, 32, -21];0
[-40, 11, -25];1
[-65, 36, 21];0
[-90, 57, 17];0
[-115, 74, 13];0
[460, 97, 9];0
[435, 106, 5];0
[410, 111, 1];0
[385, 112, -3];0
[360, 109, -7];0
[335, 102, -11];0
[310, 91, -15];0
[285, 76, -19];1
[260, 92, 12];0
[235, 104, 8];0
[210, 112, 4];0
[185, 116, 0];0
[160, 116, -4];0
[135, 112, -8];0
[110, 104, -12];0
[85, 92, -16];0
[60, 76, -20];0
[35, 56, -24];0
[10, 32, -28];1
[-15, 47, 11];0
[-40, 58, 7];0
[-65, 65, 3];0
[-90, 68, -1];0
[-115, 67, -5];0
[460, 110, -9];0
[435, 101, -13];0
[410, 88, -17];1
[385, 108, 16];0
[360, 124, 12];0
[335, 136, 8];0
[310, 144, 4];0
[285, 148, 0];0
[260, 148, -4];0
[235, 144, -8];0
[210, 136, -12];0
[185, 124, -16];0
[160, 108, -20];0
[135, 88, -24];0
[110, 64, -28];1
[85, 83, 15];0
[60, 98, 11];0
[35, 109, 7];0
[10, 116, 3];0
[-15, 119, -1];0
[-40, 118, -5];0
[-65, 113, -9];0
[-90, 104, -13];0
[-115, 91, -17];0
[460, -6, -21];1
[435, 2, 4];0
[410, 6, 0];0
[385, 6, -4];0
[360, 2, -8];0
[335, -6, -12];1
[310, 6, 8];0
[285, 14, 4];0
[260, 18, 0];1
[235, 35, 13];0
[210, 48, 9];1
[185, 65, 13];0
[160, 78, 9];0
[135, 87, 5];0
[110, 92, 1];0
[85, 93, -3];0
[60, 90, -7];0
[35, 83, -11];0
[10, 72, -15];0
[-15, 57, -19];0
[-40, 38, -23];1
[-65, 48, 6];0
[-90, 54, 2];0
[-115, 56, -2];0
[460, 75, -6];0
[435, 69, -10];0
[410, 59, -14];0
[385, 45, -18];1
[360, 55, 6];0
[335, 61, 2];0
[310, 63, -2];0
[285, 61, -6];0
[260, 55, -10];0
[235, 45, -14];1
[210, 56, 7];0
[185, 63, 3];0
[160, 66, -1];0
[135, 65, -5];0
[110, 60, -9];0
[85, 51, -13];1
[60, 62, 7];0
[35, 69, 3];0
[10, 72, -1];0
[-15, 71, -5];0
[-40, 66, -9];0
[-65, 57, -13];0
[-90, 44, -17];1
