[485, 86, 0];0
[460, 86, -4];0
[435, 82, -8];0
[410, 74, -12];0
[385, 62, -16];0
[360, 46, -20];0
[335, 26, -24];1
[310, 44, 14];0
[285, 58, 10];0
[260, 68, 6];0
[235, 74, 2];0
[210, 76, -2];0
[185, 74, -6];0
[160, 68, -10];0
[135, 58, -14];0
[110, 44, -18];1
[85, 54, 6];0
[60, 60, 2];0
[35, 62, -2];0
[10, 60, -6];0
[-15, 54, -10];0
[-40, 44, -14];1
[-65, 58, 10];0
[-90, 68, 6];0
[-115, 74, 2];0
[460, 89, -2];0
[435, 87, -6];0
[410, 81, -10];0
[385, 71, -14];1
[360, 83, 8];0
[335, 91, 4];0
[310, 95, 0];0
[285, 95, -4];0
[260, 91, -8];0
[235, 83, -12];0
[210, 71, -16];0
[185, 55, -20];1
[160, 65, 6];0
[135, 71, 2];0
[110, 73, -2];0
[85, 71, -6];0
[60, 65, -10];0
[35, 55, -14];1
[10, 78, 19];0
[-15, 97, 15];0
[-40, 112, 11];0
[-65, 123, 7];0
[-90, 130, 3];0
[-115, 133, -1];0
[460, 133, -5];0
[435, 128, -9];1
[410, 141, 9];0
[385, 150, 5];0
[360, 155, 1];0
[335, 156, -3];0
[310, 153, -7];0
[285, 146, -11];0
[260, 135, -15];0
[235, 120, -19];0
[210, 101, -23];0
[185, 78, -27];1
[160, 87, 5];0
[135, 92, 1];0
[110, 93, -3];0
[85, 90, -7];0
[60, 83, -11];0
[35, 72, -15];0
[10, 57, -19];0
[-15, 38, -23];1
[-40, 47, 5];0
[-65, 52, 1];0
[-90, 53, -3];0
[-115, 50, -7];0
[460, 12, -11];1
[435, 24, 8];0
[410, 32, 4];0
[385, 36, 0];0
[360, 36, -4];0
[335, 32, -8];0
[310, 24, -12];1
[285, 41, 13];0
[260, 54, 9];0
[235, 63, 5];0
[210, 68, 1];0
[185, 69, -3];0
[160, 66, -7];1
[135, 79, 9];0
[110, 88, 5];0
[85, 93, 1];0
[60, 94, -3];0
[35, 91, -7];0
[10, 84, -11];0
[-15, 73, -15];0
[-40, 58, -19];0
[-65, 39, -23];0
[-90, 16, -27];1
[-115, 31, 11];0
[460, 74, 7];0
[435, 81, 3];0
[410, 84, -1];0
[385, 83, -5];0
[360, 78, -9];0
[335, 69, -13];0
[310, 56, -17];0
[285, 39, -21];1
[260, 50, 7];0
[235, 57, 3];0
[210, 60, -1];0
[185, 59, -5];0
[160, 54, -9];1
[135, 64, 6];0
[110, 70, 2];0
[85, 72, -2];0
[60, 70, -6];0
[35, 64, -10];0
[10, 54, -14];0
[-15, 40, -18];0
[-40, 22, -22];1
[-65, 38, 12];0
[-90, 50, 8];0
[-115, 58, 4];0
[460, 79, 0];0
[435, 79, -4];0
[410, 75, -8];0
[385, 67, -12];0
[360, 55, -16];0
[335, 39, -20];1
[310, 55, 12];0
[285, 67, 8];0
[260, 75, 4];0
[235, 79, 0];0
[210, 79, -4];0
[185, 75, -8];0
[160, 67, -12];0
[135, 55, -16];1
[110, 70, 11];0
[85, 81, 7];0
[60, 88, 3];0
[35, 91, -1];0
[10, 90, -5];0
[-15, 85, -9];0
[-40, 76, -13];0
[-65, 63, -17];0
[-90, 46, -21];1
[-115, 60, 10];0
[460, 19, 6];0
[435, 25, 2];0
[410, 27, -2];0
[385, 25, -6];0
[360, 19, -10];1
[335, 26, 3];0
[310, 29, -1];0
[285, 28, -5];0
[260, 23, -9];1
[235, 34, 7];0
[210, 41, 3];0
[185, 44, -1];1
[160, 56, 8];0
[135, 64, 4];0
[110, 68, 0];0
[85, 68, -4];0
[60, 64, -8];0
[35, 56, -12];0
[10, 44, -16];0
[-15, 28, -20];0
[-40, 8, -24];1
[-65, 20, 8];0
[-90, 28, 4];0
[-115, 32, 0];0
[460, 83, -4];0
[435, 79, -8];0
[410, 71, -12];0
[385, 59, -16];0
[360, 43, -20];1
[335, 68, 21];0
[310, 89, 17];0
[285, 106, 13];0
[260, 119, 9];0
[235, 128, 5];0
[210, 133, 1];0
[185, 134, -3];0
[160, 131, -7];0
[135, 124, -11];0
[110, 113, -15];0
[85, 98, -19];0
[60, 79, -23];0
